#{"t_start": 1660582605.281665, "env_id": null}
r,l,t
38.64703,337,12400.02805
17.442606,48,12404.182497
2.38985,45,12407.003678
28.731243,66,12411.145327
4.262458,29,12413.034317
3.947108,28,12414.856078
4.847622,35,12417.081623
3.999223,28,12418.964197
3.856768,30,12420.86121
3.83503,33,12422.863203
5.54888,30,12424.866574
22.215499,59,12428.602796
14.721172,53,12431.662367
17.137926,54,12435.034558
3.919202,39,12438.294778
15.502981,55,12441.775067
18.789928,85,12446.619748
23.080282,82,12451.853373
3.098129,75,12456.4455
20.298228,71,12460.927015
14.987657,42,12463.618887
16.518364,76,12468.458834
12.653102,78,12473.606669
17.68835,60,12477.414528
0.77769,10,12478.191057
39.516594,153,12492.109056
31.45406,215,12524.219992
6.034541,32,12526.140177
6.245667,35,12528.313974
19.993967,53,12531.474161
15.698394,74,12536.129761
27.545007,150,12551.871076
2.233715,27,12553.653171
6.446838,75,12568.604857
2.248666,34,12570.736538
9.976529,34,12572.874213
4.88277,40,12575.329704
3.39571,25,12577.487471
11.197455,44,12580.36406
16.909072,36,12582.690301
9.918625,71,12588.824148
13.400184,67,12593.220484
8.868309,79,12603.317169
3.842198,36,12605.724694
5.255973,31,12607.598778
5.787969,28,12609.917727
2.843431,12,12611.71473
6.344869,30,12613.778119
21.46213,137,12637.389162
5.539703,28,12639.227768
2.988641,26,12641.171949
20.479488,124,12655.653546
8.362663,33,12657.837281
9.4042,28,12659.697898
32.2373,73,12664.384821
26.801292,60,12668.254066
18.77227,87,12673.343092
68.712892,165,12686.703351
9.495933,42,12689.309061
30.397734,85,12694.973169
27.915498,156,12714.580114
21.555424,73,12719.67781
31.304894,111,12730.50467
54.774737,272,12752.369959
22.473278,35,12754.717949
6.007596,43,12757.951813
5.235254,29,12760.025889
39.651849,204,12787.182841
11.275256,95,12796.965521
10.801853,51,12801.480323
18.394881,82,12807.858077
23.000872,70,12812.708829
28.618859,84,12818.538362
7.440358,44,12821.51671
17.363449,31,12823.55011
1.265523,23,12825.214162
1.315841,17,12826.465727
19.135625,91,12832.909848
32.184757,60,12836.960886
36.379818,81,12842.410094
6.651467,62,12846.261174
11.993216,108,12853.347127
9.496354,79,12970.85732
24.514345,211,12996.284379
23.895548,63,13000.220215
23.010388,131,13012.563578
13.740357,74,13018.253587
13.246789,67,13022.557715
9.772799,62,13026.924788
28.051751,84,13032.486551
21.262965,67,13037.496441
11.22084,47,13041.003235
2.080998,28,13042.99184
2.317929,28,13045.104799
7.347219,30,13047.662182
29.156314,73,13052.776745
34.931632,101,13059.415486
12.005747,36,13062.066385
56.482559,236,13078.142345
29.563738,46,13081.450758
29.100344,99,13088.633305
1.208997,16,13089.662716
11.986248,45,13092.790433
2.488983,28,13094.821835
9.102619,46,13097.87397
3.144749,27,13099.873108
1.798714,20,13101.404795
2.846466,25,13103.030344
3.280676,32,13105.134226
13.714748,44,13108.002919
