#{"t_start": 1660176002.0609698, "env_id": null}
r,l,t
0.087063,38,4253.866763
0.088546,41,4256.597389
0.086753,42,4259.407061
0.085208,70,4264.089951
0.084741,61,4268.992157
0.063275,28,4271.462797
0.075047,27,4273.964314
0.135943,44,4280.475168
0.064824,19,4282.181861
0.070774,18,4283.524802
0.070713,19,4284.970361
0.073502,19,4286.352221
0.073548,19,4287.714268
0.074114,19,4289.097937
0.075669,19,4290.495525
0.072698,18,4291.850258
0.075407,19,4293.239858
0.075258,19,4294.636838
0.074417,19,4296.03363
0.06024,18,4297.447845
0.07497,19,4298.849863
0.069412,18,4300.158769
0.074587,19,4301.541141
0.078103,20,4302.988422
0.075141,18,4304.33908
0.076765,19,4305.688348
0.074158,19,4307.18096
0.071419,19,4308.557672
0.073134,18,4309.891583
0.081735,20,4311.432041
0.07382,21,4312.887313
0.072548,20,4314.296131
0.078469,24,4315.929018
0.075015,22,4317.475394
0.081729,25,4319.537756
0.084955,28,4322.055036
0.071991,36,4325.263871
0.06291,32,4328.234207
0.066765,38,4331.803883
0.060592,36,4334.866181
0.060957,38,4338.392878
0.062459,43,4341.989797
0.079197,50,4345.616919
0.083331,80,4350.796506
0.089155,263,4367.36382
0.085522,147,4376.295217
0.082357,94,4382.107089
0.078993,39,4384.671519
0.076819,36,4387.03888
0.080248,38,4389.537464
0.07993,58,4393.25492
0.084333,50,4396.482704
0.076098,35,4398.830091
0.075866,32,4400.958003
0.080803,32,4403.050938
0.074709,35,4405.330894
0.070049,27,4407.162741
0.071593,24,4408.821635
0.069343,21,4410.503113
0.069155,18,4411.902099
0.074777,19,4413.22752
0.064828,21,4415.051852
0.057437,22,4416.788068
0.074698,19,4418.305923
0.073658,18,4419.557523
0.073127,18,4420.844387
0.138225,21,4424.161732
0.076696,18,4425.448224
0.073621,17,4426.675225
0.076772,16,4427.850692
0.076695,17,4429.116715
0.07718,17,4430.373137
0.076609,16,4431.556407
0.073342,16,4432.755275
0.075268,16,4433.955166
0.077175,17,4435.205497
0.077044,16,4436.368403
0.077132,17,4437.612482
0.077103,17,4438.897402
0.075028,16,4440.109335
0.077177,16,4441.290243
0.077053,17,4442.555981
0.076884,17,4443.780187
0.076828,17,4445.040228
0.077124,17,4446.288171
0.077174,17,4447.521687
0.077178,17,4448.78725
0.076142,16,4449.98973
0.076852,17,4451.214247
0.077389,16,4452.436338
0.077319,17,4453.650981
0.077101,16,4454.84335
0.077104,17,4456.102059
0.076514,17,4457.371832
0.08444,17,4458.873524
0.076778,17,4460.136862
0.07716,17,4461.352689
0.060819,18,4463.007847
0.076765,18,4464.45271
0.076984,18,4465.808047
0.077118,19,4467.195583
0.077289,18,4468.55285
0.076541,17,4469.82313
0.074666,19,4471.232044
0.076755,19,4472.586393
0.077204,20,4474.084865
0.084387,26,4475.899837
0.088432,149,4485.336493
0.083028,70,4489.675758
0.084176,101,4495.587309
0.084511,146,4503.881882
0.08294,99,4509.664665
0.084755,180,4519.802502
0.081355,147,4528.139601
0.085677,104,4534.208264
0.086487,163,4543.540487
0.167023,359,4582.305986
0.082591,191,4593.538936
0.081008,111,4604.715356
1.140043,400,4709.81043
0.373734,20,4713.360338
0.47259,16,4715.810379
0.284201,9,4716.945395
0.678991,12,4718.515167
0.751144,15,4720.647847
0.566417,13,4722.515549
0.596965,12,4724.366285
0.360138,15,4726.567878
0.89254,15,4729.087288
0.370019,12,4730.441137
0.674942,10,4731.648657
0.60813,14,4733.54962
0.522695,11,4735.068215
0.540149,13,4736.643178
0.303629,11,4737.935912
0.946481,10,4739.156354
0.407489,9,4740.281244
1.197374,11,4741.915522
0.441938,10,4743.355837
1.013037,10,4744.62124
1.1176,13,4746.067012
0.944133,24,4750.592186
1.808777,14,4752.550704
8.631067,286,4820.631915
12.630454,47,4826.86699
3.188761,53,4833.865536
6.562962,51,4842.598747
1.281587,68,4854.918427
2.028267,53,4861.686396
0.042539,41,4868.274143
11.18067,57,4878.553019
14.654717,66,4890.767784
10.943142,97,4907.644316
1.248513,42,4911.833738
17.843881,51,4915.586982
26.616557,54,4919.639206
23.033254,54,4930.226184
16.082424,50,4934.880607
8.863292,46,4939.986379
7.725482,51,4943.28056
9.003778,48,4949.93632
14.14545,46,4957.158238
0.045053,42,4962.004227
20.424881,52,4965.431215
1.054727,48,4968.416252
13.708217,52,4975.33806
