#{"t_start": 1659900230.942536, "env_id": null}
r,l,t
9.624115,107,5851.620497
17.82063,37,5857.077409
13.637979,107,5872.694976
12.479774,107,5887.763128
13.340898,115,5903.474185
82.685139,101,5923.04576
13.925705,35,5928.173699
17.61234,45,5934.57101
26.641969,45,5940.889744
44.94931,112,5956.397627
57.652617,159,5979.682707
24.335724,50,5987.413262
27.53935,37,5993.214629
31.469726,40,5999.612502
25.486586,64,6009.537856
33.723426,49,6016.985731
16.702497,38,6023.27025
16.669098,36,6028.883864
19.157781,43,6035.689086
37.682499,49,6043.262383
25.062154,46,6050.271593
27.782871,37,6055.901747
18.031185,77,6067.422513
6.769622,32,6072.287035
7.650717,31,6077.28909
48.953187,134,6097.658084
32.443994,50,6105.341263
15.615814,35,6110.766802
20.247776,43,6117.112084
17.492265,29,6121.366352
33.276269,46,6127.873883
38.629774,69,6137.626128
13.643822,24,6141.295396
19.129622,26,6145.372489
7.1691,25,6149.198557
17.206738,42,6155.313942
32.104873,42,6161.428814
17.874906,24,6165.270369
29.481529,54,6173.392748
12.281475,28,6177.594676
25.978475,35,6182.721826
8.001114,22,6186.014949
11.304159,23,6189.370497
10.043245,26,6193.102391
8.83933,23,6196.504793
16.112541,25,6200.189731
6.915831,25,6203.733372
9.709127,25,6207.40265
25.553802,43,6215.933644
6.780172,21,6219.320631
15.662307,58,6227.756143
18.549429,73,6238.07363
10.43275,43,6244.486814
18.528566,45,6251.119737
37.61638,50,6258.818423
10.696108,29,6263.334567
20.904102,41,6269.292854
25.206683,38,6274.796613
8.849801,25,6278.48109
40.647623,66,6287.873278
7.282169,39,6293.549691
12.671738,40,6299.759549
2.414801,102,6314.153531
0.038931,31,6318.496696
0.047913,33,6323.232298
0.050237,35,6328.202836
0.039375,26,6331.981464
0.025888,25,6335.635291
0.045544,31,6340.62162
3.751212,37,6347.254551
0.028228,14,6349.797784
0.03206,39,6356.495581
0.037214,99,6374.076755
2.481875,22,6377.780339
5.424915,23,6381.515114
15.326668,58,6390.766155
9.046882,23,6394.592083
23.843193,54,6403.076159
24.663295,51,6411.042534
26.297156,31,6416.200978
15.048812,37,6422.112519
10.680521,36,6427.679085
14.498312,30,6432.131775
44.346454,47,6439.046437
15.315792,58,6447.63942
8.529249,27,6451.621872
12.041654,47,6458.615263
4.256507,20,6461.609896
9.610934,26,6465.420339
4.58642,31,6470.07717
3.697702,25,6474.028377
0.948493,8,6475.471134
9.694462,21,6478.716675
6.934142,19,6481.586511
3.620012,18,6484.502735
4.90521,17,6487.075185
7.042563,18,6489.802474
9.221659,19,6492.656322
3.949266,19,6495.51003
1.06353,17,6498.834224
7.310216,50,6506.14181
32.264651,123,6531.656351
18.075415,27,6537.911797
8.041161,29,6544.262395
39.351921,85,6561.886656
23.624387,65,6573.145296
30.742431,78,6584.685367
8.289793,27,6588.699653
15.878933,31,6593.294077
2.4025,27,6597.495937
10.589335,34,6602.827182
10.168761,40,6609.08349
7.787659,48,6616.233775
25.159796,44,6623.25845
38.432639,64,6633.309346
7.91056,43,6640.068086
4.823955,24,6644.144237
36.438782,59,6653.740781
4.32096,49,6661.110522
25.650741,54,6669.201048
26.052886,88,6686.543666
6.358801,24,6690.35398
3.155406,26,6694.492996
6.581634,51,6702.913524
13.101251,29,6707.383151
21.390995,71,6720.97863
17.220284,27,6725.13377
4.146493,84,6738.916913
9.780704,37,6745.236179
0.040948,35,6750.708697
7.169166,21,6754.299484
0.339615,186,6795.007139
6.232762,26,6799.225343
20.071626,31,6803.843986
8.107722,26,6808.100376
3.00261,19,6811.056796
12.296856,29,6815.282098
15.419769,232,6855.595768
37.403359,85,6868.217967
25.092922,48,6889.533974
18.60935,85,6902.454209
28.241684,38,6908.083002
10.309801,29,6912.520702
37.912094,49,6920.001397
31.750784,50,6927.68557
6.167762,35,6933.14205
6.343743,26,6937.187427
11.455493,49,6944.604239
30.713305,37,6950.186141
7.677243,36,6955.862435
12.092099,27,6959.970534
8.480685,30,6964.783981
18.520459,28,6969.488241
34.086525,43,6976.356809
4.966843,20,6979.429075
9.862054,29,6983.92959
10.489733,34,6989.072518
8.189611,22,6992.695018
15.040965,51,7002.980919
11.445076,30,7007.387178
18.868753,79,7019.084189
10.610134,26,7022.98858
12.560464,28,7027.096875
25.492826,45,7033.82337
12.973004,23,7037.22582
8.750082,27,7041.349686
9.218475,29,7045.990908
9.190983,211,7093.880868
41.41049,53,7102.756775
20.995676,44,7110.473083
12.979739,21,7114.29551
14.3134,22,7118.205747
10.325926,31,7124.529796
20.410986,23,7128.250072
12.401817,19,7131.310631
15.852236,50,7139.950771
25.651845,85,7155.473365
14.672903,22,7159.279673
14.355937,51,7168.285116
9.251813,29,7173.223122
23.636281,41,7180.268853
37.734609,117,7199.430577
8.346222,17,7202.143792
19.030524,28,7206.728172
6.052813,15,7209.105154
16.441972,93,7236.434088
6.678072,87,7249.70243
8.906042,288,7298.024886
16.22172,162,7315.696635
29.906558,149,7330.561995
11.954581,20,7332.474884
5.671836,18,7334.215093
6.02993,19,7336.175239
8.448942,19,7338.118907
4.659489,18,7339.954181
28.947307,30,7342.864626
2.415938,16,7344.549005
9.684929,19,7346.618904
20.102297,57,7352.201133
17.267631,75,7359.303937
5.233207,164,7389.176212
11.108218,26,7393.330713
12.953589,22,7396.92159
16.816662,43,7401.485233
18.142299,25,7404.119906
3.939505,18,7406.017191
7.299976,15,7407.585203
3.56116,18,7409.466488
15.758878,54,7414.265184
18.911738,75,7422.230687
16.661471,25,7424.754677
24.444107,25,7427.294796
5.127571,20,7429.380389
7.186117,19,7431.293267
25.535771,90,7440.105166
15.073391,34,7443.445107
8.621593,20,7445.545934
12.329065,78,7453.228787
20.33521,82,7462.974732
7.193232,49,7468.312632
4.7238,70,7476.325074
11.685678,24,7479.446114
4.992191,38,7486.349182
9.20899,59,7492.652618
14.018018,23,7494.941983
11.03858,49,7499.637689
13.81991,33,7502.844306
4.024204,17,7504.72565
10.166711,23,7507.124788
11.916911,34,7510.323364
7.926317,23,7512.629492
2.700892,62,7518.980579
19.436134,26,7521.567187
12.855532,26,7524.233073
16.537809,72,7531.555338
22.245427,30,7534.314824
15.05987,26,7536.839352
29.867803,33,7540.084762
23.780737,25,7542.656515
9.444844,90,7551.609314
14.145423,25,7554.055222
24.968101,34,7557.425985
17.18088,36,7561.158062
31.896653,45,7565.595417
18.236894,46,7570.204934
18.566487,50,7575.254073
5.580419,30,7578.405771
15.332586,23,7580.804394
23.847038,32,7584.019058
18.724869,81,7593.959898
5.879174,70,7600.890068
26.115824,35,7604.151565
