#{"t_start": 1660290532.276858,"env_id": null}
r,l,t
55.290753,109,16325.960991
24.591851,68,16330.333149
22.205826,89,16339.452286
19.173279,62,16345.494007
52.828374,90,16354.423336
27.865997,80,16359.697313
37.535925,93,16365.51209
18.743515,97,16371.981359
23.158117,73,16376.769568
28.020205,75,16381.6515409999
18.092632,69,16393.147674
14.607505,69,16397.618173
47.05924,95,16403.544877
20.315255,68,16407.937257
59.391935,151,16423.578129
32.767094,87,16432.567392
38.521795,76,16443.43187
46.936655,92,16457.024052
31.686791,81,16466.688155
17.612232,78,16480.568956
20.981753,64,16484.976663
43.570927,93,16490.759535
36.15944,72,16500.500178
29.423146,81,16505.492715
74.354207,126,16527.830723
17.774592,62,16537.486562
12.906082,71,16546.670957
26.848539,96,16563.221361
18.95253,63,16567.466098
27.244483,73,16578.313784
35.763818,83,16586.08157
10.231206,70,16597.293676
33.96641,75,16608.878086
16.084576,60,16616.398401
13.941786,56,16625.903828
64.763064,108,16635.854365
68.477087,98,16646.79583
36.705706,78,16658.950739
56.990096,135,16677.580757
10.017804,64,16682.000138
53.229826,105,16690.642042
14.55573,69,16695.014447
29.421607,92,16702.464462
31.883472,101,16709.140023
20.1963,61,16718.85036
11.911554,63,16726.660388
12.141249,62,16730.710282
18.280904,68,16735.128371
19.493261,68,16744.084127
35.09439,82,16753.790912
19.532929,76,16761.051601
17.558066,61,16771.116646
23.437542,68,16778.182938
15.36223,71,16782.711857
25.478598,63,16789.747553
20.357891,67,16794.41434
24.691217,67,16798.952356
57.966141,94,16808.162086
25.039908,68,16812.757042
22.733082,68,16817.342085
36.589022,85,16825.821343
24.029632,67,16832.571781
20.147169,65,16837.646596
16.85323,60,16841.955831
37.746124,75,16847.458019
48.523585,131,16869.376226
48.439111,83,16884.566052
28.988559,66,16896.707735
16.498509,67,16901.186977
29.767201,74,16905.936926
55.728843,87,16911.951187
15.297466,60,16917.855738
18.971903,69,16922.431675
33.009172,69,16929.861209
18.403346,77,16935.221215
13.53842,67,16939.797261
30.058603,72,16944.654841
28.949771,67,16949.247603
28.18869,66,16954.509597
19.960676,61,16965.61181
39.045816,79,16970.919596
18.578922,61,16976.83805
34.634257,79,16983.198773
17.094938,72,16988.015162
36.428484,76,16992.727979
25.931076,85,16998.184855
18.816118,128,17016.599675
51.236655,96,17023.032104
59.784684,94,17029.343816
20.28591,72,17034.060374
23.362399,68,17038.482007
41.159181,92,17051.233057
17.856297,65,17055.533016
12.357039,62,17059.697618
18.874679,58,17063.429021
33.935364,72,17070.412665
27.941074,65,17074.826602
31.89895,68,17079.677151
14.632057,61,17083.737394
15.824399,68,17088.815304
10.870204,56,17092.529944
25.659972,66,17097.021047
14.57044,61,17101.326859
19.722068,72,17106.716337
11.076631,62,17111.120906
20.262697,61,17115.25283
41.838245,94,17121.569535
13.896206,62,17125.62141
18.04833,65,17130.260114
18.071262,58,17134.174801
17.541268,59,17138.271125
36.750512,74,17143.347956
23.760507,99,17150.305296
30.732117,72,17154.941734
20.293999,60,17159.152897
