#{"t_start": 1660485200.6356895, "env_id": null}
r,l,t
41.871585,66,4611.16153
8.275317,41,4613.607223
20.840867,60,4617.106948
9.345387,55,4620.38028
16.256317,43,4622.987475
10.729257,46,4625.788035
11.679583,46,4628.551191
14.717335,48,4631.37928
8.290449,41,4633.809264
13.348366,54,4637.074277
61.395127,92,4642.515394
19.35941,56,4646.019332
60.934754,99,4652.451008
13.250716,45,4655.205196
13.526438,43,4657.803595
9.124531,49,4660.642963
13.537945,44,4663.270833
19.50483,69,4667.182051
12.273095,46,4670.035979
16.036981,58,4673.455656
22.727483,53,4676.970824
12.638535,46,4679.778046
18.829624,57,4683.139045
8.318256,43,4685.550721
24.204174,50,4688.483934
17.078062,48,4691.461655
36.704353,103,4702.418585
9.990391,64,4706.226699
15.454461,65,4710.018643
9.508171,58,4713.303234
15.801431,70,4717.388262
17.553631,103,4723.881769
19.917805,81,4728.758261
17.507304,56,4732.250244
20.511291,54,4735.929966
27.682372,62,4740.138644
24.446466,88,4745.685546
12.59825,45,4748.485589
12.65796,41,4750.943166
16.029918,51,4753.787011
17.961613,55,4756.968548
19.133674,66,4761.184119
22.394142,49,4764.418047
15.857738,54,4767.796284
19.980928,61,4771.610233
16.107833,52,4774.770063
9.538941,41,4777.157499
42.154873,80,4782.55396
11.390189,48,4785.245639
11.347313,43,4787.700222
12.449943,43,4790.136337
9.45215,43,4792.620746
24.51245,68,4796.573688
17.710779,50,4799.569767
20.084564,64,4803.267769
10.353436,67,4807.148682
8.044255,43,4809.820906
15.496342,55,4813.170501
8.637641,46,4816.061304
16.14546,67,4820.500092
19.548011,77,4834.691257
7.508898,46,4838.851261
22.396094,59,4844.536703
17.430176,56,4849.955687
18.227078,58,4853.588156
10.488964,42,4856.102591
10.977272,42,4858.770865
24.76723,73,4863.200759
14.284852,64,4866.908487
11.886364,82,4872.614582
31.630212,45,4875.539207
11.283787,25,4877.316895
11.155515,73,4882.33392
25.626637,49,4885.437634
25.77126,85,4891.11587
23.67117,70,4895.77937
9.818478,58,4899.953749
19.200052,49,4903.477757
18.534335,55,4906.930636
18.681716,67,4911.125584
14.74571,25,4913.249142
10.764704,40,4915.846976
24.017556,56,4919.619872
21.429919,56,4923.734778
14.814465,39,4926.459477
14.459494,45,4929.685369
24.903886,85,4936.705199
31.986842,82,4942.46839
22.261589,65,4946.315284
13.100258,57,4949.829145
15.694435,48,4952.920067
17.932433,70,4957.392985
14.288007,45,4960.539208
19.767606,51,4963.886762
11.828617,54,4967.101143
46.943857,119,4980.416298
18.580652,62,4984.143098
23.423044,72,4988.756083
37.94011,96,4994.668139
19.084793,47,4997.701172
16.920272,61,5001.315907
7.44118,55,5004.558375
21.053547,65,5008.639973
21.409197,46,5011.625846
9.943134,43,5014.443962
9.612605,64,5018.213756
21.483345,72,5022.336641
28.803038,56,5025.740631
40.522989,93,5033.206656
17.68908,56,5036.401155
16.099522,50,5039.272074
25.716729,44,5041.916478
27.185367,61,5045.368757
38.328167,91,5050.563348
19.413905,49,5053.63151
26.782906,80,5058.495721
17.29358,48,5061.384859
21.268765,60,5065.174121
16.536958,49,5068.136317
33.39261,93,5077.010021
14.583998,73,5082.897555
12.722222,63,5086.445194
9.723197,39,5088.794201
16.316919,42,5091.299507
18.385063,56,5094.62099
20.297504,34,5096.763169
20.507488,71,5100.914728
22.244311,63,5108.475908
6.74688,55,5112.223538
13.861841,53,5115.484991
18.67153,47,5118.40229
7.808333,40,5120.987444
8.667738,44,5123.578679
11.37928,45,5126.280154
16.236877,51,5129.231523
49.23809,97,5134.743698
34.638137,80,5139.623246
12.732519,56,5143.058091
12.618447,49,5146.042966
11.107697,42,5148.505077
18.383123,56,5151.844254
25.985549,67,5155.664082
12.700137,45,5158.368666
8.318978,44,5160.997528
12.794997,41,5163.480736
33.0718,87,5172.915453
23.828731,55,5178.262135
33.32402,60,5184.112094
10.93324,48,5188.727903
13.540645,49,5192.032731
14.263797,62,5195.949208
20.299125,49,5199.155062
15.816111,61,5203.102725
16.407211,50,5206.415365
11.996165,48,5209.783849
48.800876,113,5217.941058
18.013594,65,5222.450387
13.563147,55,5226.358128
6.04108,45,5229.344819
62.718053,141,5238.614661
54.15588,105,5249.157603
17.669379,59,5252.696772
15.170861,61,5256.363678
24.472275,64,5260.461718
9.809173,42,5263.180809
21.750283,48,5266.259094
26.924666,85,5271.385759
30.773645,87,5277.290915
15.878837,44,5280.161731
33.58004,87,5285.470127
14.625929,43,5288.246215
16.383614,57,5291.675775
30.521315,79,5297.012884
72.497116,86,5302.489683
17.774626,60,5306.683488
20.960167,47,5309.681233
15.608054,94,5315.878551
16.834364,51,5319.2173
12.780047,48,5322.41575
18.840879,57,5326.059585
9.911295,83,5332.260608
13.872359,51,5335.498584
15.34563,49,5338.708124
14.284823,56,5342.34005
23.345593,88,5348.005083
29.455023,58,5352.354586
15.27939,76,5357.276836
20.967345,46,5360.261758
53.255168,104,5367.382628
26.990215,59,5371.260898
32.30863,59,5375.071869
16.313978,65,5382.479175
26.546834,70,5387.07776
23.600724,53,5390.451609
30.160428,62,5394.442772
20.354522,50,5397.706827
15.621547,43,5400.868526
