#{"t_start": 1660651925.987635, "env_id": null}
r,l,t
16.836896,42,25916.740037
9.868069,41,25919.392093
10.490204,39,25921.947753
10.416297,36,25924.380304
10.909405,38,25926.813078
10.352985,38,25929.65588
11.657939,42,25932.840203
11.516763,35,25935.227819
11.188999,34,25937.516049
10.479862,35,25940.083809
10.766801,35,25942.465956
15.187221,38,25944.973778
11.318308,36,25947.479674
16.96634,41,25950.161843
14.057473,39,25952.711817
12.959657,37,25955.097667
11.960442,34,25957.27362
12.219535,40,25959.989547
15.494552,58,25963.642116
23.240294,114,25971.082263
19.158956,51,25974.401227
28.665286,60,25978.227836
25.608159,73,25983.044794
23.301648,73,25987.904299
20.919736,65,25992.847921
31.723856,161,26003.138785
8.439982,142,26011.938622
19.852707,114,26019.167169
38.350976,360,26046.37311
13.55346,51,26049.744373
12.715524,56,26053.366096
15.549949,43,26056.139946
9.635713,81,26061.651035
12.761392,43,26064.379899
9.522223,44,26067.21569
12.909623,46,26070.303557
10.62071,57,26074.078998
9.597948,59,26078.070731
14.934055,50,26081.219624
11.559287,41,26083.840817
7.290908,43,26086.778973
8.282695,46,26089.993966
15.479771,40,26092.602121
11.03101,41,26095.429257
14.88627,42,26098.125921
17.040097,43,26100.888311
15.420688,49,26103.968111
14.106866,48,26106.934322
12.600889,49,26110.081877
16.687646,42,26112.976955
9.931089,44,26115.693053
9.602,44,26118.851565
8.720842,41,26121.69945
8.107131,38,26124.45002
9.55875,48,26127.782301
9.127317,43,26130.924351
10.715226,41,26133.483955
9.077501,52,26136.912377
10.630867,131,26145.287113
14.182624,53,26148.683765
11.158041,75,26153.681686
9.254553,35,26155.944674
6.617103,37,26158.450891
8.556011,36,26160.795742
9.793293,46,26163.699273
6.488788,42,26166.5084
7.068462,67,26170.672893
11.194654,41,26173.459736
13.504057,85,26186.455247
7.256291,44,26191.015752
9.398372,67,26197.681376
11.593562,43,26201.889009
15.430109,78,26207.0683
10.819799,49,26210.546603
12.265463,46,26213.469131
14.082012,110,26220.658945
14.400257,67,26225.107852
11.530425,63,26229.261619
13.870848,54,26232.949552
14.480773,55,26236.913396
14.474364,42,26239.632538
14.08498,49,26242.879031
15.190585,39,26245.394537
10.87148,37,26247.913473
9.079588,36,26250.236935
10.339101,41,26253.11573
10.259028,43,26255.938639
11.564915,50,26259.3239
8.838988,40,26262.066363
10.818499,55,26265.625684
11.506499,42,26268.317021
12.46362,50,26271.687704
8.179796,44,26274.769342
10.615869,49,26278.047562
8.507558,38,26280.528267
8.125426,36,26282.858811
6.550258,47,26286.050714
9.047313,38,26288.498776
9.828719,35,26290.843597
8.972248,48,26293.920261
10.538992,43,26296.992186
12.186325,47,26299.971316
