#{"t_start": 1660121237.060807, "env_id": null}
r,l,t
33.704091,69,11268.490278
40.078108,66,11278.356497
20.520198,75,11289.745081
41.565416,93,11303.535082
77.297265,166,11344.769933
37.360317,110,11361.90504
40.907541,84,11376.594007
42.044867,122,11399.382012
39.118443,94,11417.083299
58.316597,69,11429.145584
20.591997,47,11438.451202
17.304575,37,11445.695208
14.780003,42,11453.630026
15.235838,36,11458.927864
13.928846,35,11465.806618
12.677421,38,11473.01426
15.136283,46,11479.758422
14.199047,40,11487.299024
11.449685,42,11493.450579
21.004865,46,11502.023238
12.274531,63,11514.451811
22.866628,41,11522.216829
22.80171,54,11530.154639
24.545774,52,11540.016236
18.449757,48,11546.989594
16.410627,53,11555.007747
15.31624,67,11567.99607
12.635217,119,11594.570774
23.1263,69,11606.992375
12.672563,160,11643.823227
11.97349,91,11662.551076
12.990364,165,11701.57536
39.574963,108,11749.516518
22.57257,165,11787.230258
21.221378,109,11803.823393
13.761013,42,11810.208435
12.717387,400,11906.012139
18.052815,293,11976.972205
20.643288,379,12071.992944
0.01674,21,12075.060261
0.016627,21,12078.078195
0.016501,20,12080.932562
0.016447,22,12084.120043
0.01648,23,12087.390301
0.016773,22,12090.519935
0.016395,20,12093.382281
0.016402,20,12096.340373
0.01705,22,12099.550793
0.016733,22,12102.774204
0.016584,23,12106.185055
0.016661,27,12110.11954
0.016863,24,12113.62816
0.016677,27,12117.66038
0.0164,38,12123.447911
0.016688,32,12128.189233
0.017345,39,12134.588157
0.015236,32,12139.758306
0.016815,40,12146.106148
0.016567,55,12154.937048
0.03372,43,12165.602071
0.016917,34,12171.038913
0.017409,28,12175.282537
0.018104,27,12179.429451
0.017946,24,12183.06972
0.01819,21,12186.199353
0.017549,18,12188.874204
0.018251,23,12192.320035
0.018289,21,12195.487569
0.017712,20,12198.46461
0.017697,19,12201.352171
0.018529,22,12204.699109
0.017608,22,12207.964378
0.017347,21,12211.124932
0.018284,20,12214.115935
0.018376,20,12217.115915
0.01827,27,12221.079319
0.018283,29,12225.300038
0.018405,24,12228.866502
0.017578,83,12241.579042
0.018458,80,12254.071158
0.018595,75,12264.862966
0.017798,28,12268.907153
0.018101,21,12271.99789
0.017738,28,12276.081973
0.017888,25,12279.802057
0.017723,22,12283.004467
0.018222,16,12285.407043
0.018351,18,12288.083887
0.017183,18,12290.777718
0.017958,19,12293.566231
0.018023,19,12296.364752
0.017268,22,12299.581152
0.018115,19,12302.399618
0.016741,18,12305.065491
0.016896,15,12307.345399
0.017698,17,12309.873639
0.018174,18,12312.506598
0.018953,20,12315.452726
0.018412,17,12317.991937
0.016674,20,12320.941051
0.018589,16,12323.311716
0.018716,16,12325.628521
0.017531,15,12327.847588
0.018003,17,12330.346908
0.017629,14,12332.449289
0.017077,16,12334.790059
0.018542,17,12337.233498
0.017724,15,12339.457554
0.017969,14,12341.473166
0.01814,12,12343.197553
0.018608,13,12345.129391
0.018078,13,12347.106107
0.017166,12,12348.911279
0.017253,12,12350.707478
0.017089,12,12352.499686
0.018539,11,12354.148279
0.017533,12,12355.940488
0.016995,12,12357.708761
0.016732,12,12359.526901
0.018619,11,12361.152556
0.017474,11,12362.790177
0.01672,11,12364.407855
0.018698,12,12366.173136
0.018042,12,12367.993269
0.017192,11,12369.681757
0.017437,11,12371.513856
0.017741,11,12373.303074
0.018056,11,12375.092291
0.017098,11,12376.794741
0.017183,11,12378.467268
0.01713,11,12380.092924
0.016273,11,12381.731542
0.015465,11,12383.347223
0.018569,11,12385.10253
0.018041,11,12386.892746
0.016501,11,12388.605166
0.018109,11,12390.32457
0.017952,13,12392.36013
0.017804,12,12394.208188
0.018609,13,12396.207842
0.017729,13,12398.183561
0.017781,15,12400.44053
0.017363,19,12403.446491
0.015639,17,12406.299864
0.017838,15,12408.935818
8.927786,96,12426.581113
12.887773,72,12438.172684
20.024051,69,12448.862833
12.240818,104,12465.261697
15.052136,58,12478.844246
12.22125,108,12496.191579
13.431504,65,12506.213268
13.350189,79,12517.852631
29.056851,53,12525.608935
13.294412,61,12534.939991
13.567675,49,12542.567601
11.168105,63,12557.100947
10.419661,43,12563.906215
6.539931,58,12576.276778
12.334138,42,12582.839829
6.15192,36,12588.391989
9.347713,36,12597.17513
8.484164,37,12602.762195
13.869229,38,12608.371199
