#{"t_start": 1660310506.654374, "env_id": null}
r,l,t
2.927996,43,4316.97882
3.501243,43,4319.558709
2.987632,42,4322.30287
2.196481,36,4325.165718
2.056071,49,4328.700434
1.514322,32,4330.982345
2.311116,48,4334.449027
1.106293,27,4336.374362
1.182144,24,4338.081053
0.943924,21,4339.585096
0.984664,27,4341.565673
1.091223,30,4343.740372
0.740183,20,4345.229795
1.173177,33,4347.628519
0.778784,18,4348.941511
1.23084,32,4351.648622
0.70855,19,4353.030689
0.730155,18,4354.310607
0.689913,17,4355.49608
0.715918,18,4356.782104
0.656986,17,4357.98601
0.765566,16,4359.125674
0.76091,17,4360.327059
0.715757,16,4361.489998
0.816543,16,4362.619326
0.707718,17,4363.827717
0.880435,17,4365.041172
0.956984,16,4366.174948
0.72984,17,4367.381952
0.73314,17,4368.618123
0.859115,22,4370.248003
0.817353,20,4371.731492
1.233765,37,4374.753348
1.770419,42,4378.683669
10.422665,27,4380.680924
8.03838,41,4383.655599
8.599514,58,4390.030442
3.808932,31,4392.271
3.774445,31,4394.485901
3.437142,30,4396.637922
3.114079,30,4398.802568
3.495401,31,4401.055403
3.919135,31,4403.259748
3.112049,31,4405.446486
3.15214,31,4407.582958
3.206827,31,4409.621223
3.011684,31,4411.61034
2.761004,30,4413.549611
2.776403,30,4415.466225
2.712188,30,4417.432196
2.296398,31,4419.467049
2.20147,30,4421.626468
2.466461,31,4423.781258
2.598047,30,4425.938465
2.503341,30,4427.962877
2.111252,29,4430.153371
3.009191,32,4432.28164
2.513473,28,4434.199111
2.379359,29,4436.147803
2.806408,33,4438.420738
2.309925,28,4440.530386
2.209793,27,4442.481533
2.132651,25,4444.319073
1.854725,23,4446.036232
1.87654,24,4447.705185
2.156308,36,4450.089142
2.05486,37,4452.463503
1.984387,36,4454.818549
1.900944,37,4457.212119
2.096894,37,4459.652653
2.578364,40,4462.391191
3.55686,41,4465.245321
2.726446,39,4467.851844
4.326056,37,4470.728279
4.866525,39,4473.974367
4.096659,39,4477.025548
2.972704,36,4479.438509
4.792356,43,4482.224591
17.659304,124,4489.618537
11.901071,109,4496.138245
3.142737,39,4498.648699
3.264236,39,4501.089231
2.729385,37,4503.473711
3.885714,40,4506.094131
3.262255,38,4508.529497
3.408535,42,4511.230039
3.448718,38,4513.717017
2.786557,36,4516.055333
22.121652,141,4527.683424
3.63864,40,4530.28708
9.380026,60,4534.093196
8.257757,47,4536.881209
7.985474,40,4539.281971
11.391777,67,4543.192757
7.381441,39,4545.657628
7.75253,40,4548.053496
7.8106,47,4550.804482
6.435249,33,4552.914106
7.146419,31,4554.862644
8.379012,46,4557.676472
9.215139,42,4560.222226
6.414367,36,4562.450178
7.203236,43,4565.112306
8.08017,40,4567.55592
7.738306,44,4570.25297
7.345026,45,4573.125088
8.593012,51,4576.40109
7.294571,36,4578.765939
7.138881,74,4583.554075
1.644934,33,4585.658921
2.145475,33,4589.296427
1.811835,25,4591.853758
1.64913,19,4593.984825
1.190203,17,4595.895765
1.28008,16,4597.619448
1.444136,16,4599.32835
1.046116,16,4601.038968
1.057979,16,4602.63147
1.119764,16,4604.262151
1.832731,15,4606.09619
2.472674,16,4608.217257
1.377866,16,4609.983565
1.693809,17,4612.540791
1.84642,17,4613.962212
1.72997,16,4615.35735
1.446983,16,4616.597393
0.917744,18,4617.800371
1.051097,16,4619.008189
1.264758,16,4620.190343
0.868615,17,4621.349662
1.582866,18,4622.729219
1.323357,16,4624.018064
1.571505,20,4625.534497
1.540762,19,4626.954566
1.910683,22,4628.58293
2.261361,27,4630.466946
4.140102,29,4632.617756
5.36317,34,4635.195192
5.467194,34,4637.831376
4.494819,28,4639.904801
5.776073,29,4642.406163
4.74283,30,4644.738237
5.628798,25,4647.031682
4.781545,28,4649.102134
5.153766,26,4651.320374
4.210912,26,4653.38108
3.407791,29,4655.362713
4.35051,35,4657.673031
3.621117,46,4660.368299
7.815321,55,4663.776586
5.394917,39,4666.106724
5.940524,43,4668.771207
10.097456,60,4677.408651
7.508573,46,4680.348716
7.793513,52,4683.716963
10.680153,78,4688.644244
8.263048,44,4691.441174
12.258971,146,4700.235251
7.707917,45,4703.207165
7.274944,45,4706.186553
21.568018,168,4716.696752
8.330136,54,4720.007686
9.317615,72,4724.560392
5.856912,55,4728.014949
2.054489,43,4730.783492
1.936497,30,4732.710381
2.408284,32,4734.810272
3.599278,33,4736.979292
5.182216,33,4739.091164
4.488787,36,4741.323101
4.40567,38,4743.696207
3.897033,36,4746.074237
4.486792,38,4748.446902
4.71552,39,4750.810954
4.382278,36,4752.980843
5.0694,36,4755.198569
4.376331,38,4757.60823
4.277501,37,4759.91878
7.868921,38,4762.479573
4.768213,38,4764.978217
8.253582,42,4768.083416
7.750815,39,4770.920414
4.612989,25,4772.888837
7.6533,32,4775.718012
10.672323,83,4786.386027
6.492443,49,4790.902204
9.416466,30,4794.043036
7.960394,20,4796.336603
9.248845,56,4801.01447
10.124701,83,4808.936388
13.394209,35,4813.325348
22.867623,157,4829.83217
6.565147,37,4833.775418
6.77917,91,4842.281229
9.171357,99,4849.34784
7.291759,138,4867.844713
4.78108,54,4871.806461
1.998007,48,4874.873685
2.068691,47,4877.94468
2.224626,51,4881.192368
1.638777,37,4883.766423
1.418726,30,4885.922167
1.262806,28,4887.935914
1.307517,28,4889.956575
1.370176,29,4892.017387
1.30872,29,4894.054061
1.284074,27,4895.986804
1.482994,32,4898.240201
1.485843,34,4900.629438
1.89868,49,4903.795223
1.792731,44,4906.750288
2.38112,48,4909.935644
2.274783,53,4913.460748
2.006073,46,4916.599708
2.247499,47,4919.712189
2.362377,48,4922.929285
2.653099,47,4926.175147
3.339484,49,4929.486572
4.192452,41,4932.30688
4.272369,67,4936.718946
8.472652,103,4943.972675
18.337691,189,4961.533563
10.293291,145,4969.074579
20.46211,483,5008.359649
30.548684,265,5041.933086
9.536327,85,5047.336804
11.972381,106,5055.323528
32.103908,358,5110.444349
2.130834,57,5113.59524
2.011076,55,5116.935534
2.03284,62,5120.545105
2.291963,63,5124.24699
2.236701,63,5128.248496
2.093025,55,5131.664364
2.249039,66,5136.571566
14.038884,455,5217.065511
1.033787,22,5218.462666
1.007091,21,5219.841443
0.834178,20,5221.109798
0.868797,18,5222.335127
0.983105,22,5223.774832
0.912543,18,5225.005486
1.081922,18,5226.294575
0.988265,18,5227.583295
0.990779,20,5228.94418
1.212949,22,5230.495659
1.199351,24,5232.156275
1.723129,60,5235.789048
7.266629,193,5245.990952
2.973155,72,5250.052277
2.308419,43,5252.732986
2.622269,47,5255.61033
2.684895,52,5258.774896
2.508629,49,5261.713171
2.513462,51,5264.834309
2.203246,45,5267.641769
2.715002,27,5269.423548
2.995448,41,5272.299221
3.971333,47,5275.957997
3.497345,58,5285.367319
8.294486,45,5289.013146
4.446369,152,5322.11568
15.116982,344,5398.239916
13.083143,486,5578.134192
2.366735,53,5582.177061
1.739335,48,5585.159985
10.122933,191,5624.913964
3.274966,40,5627.857211
3.441214,33,5630.519666
3.064402,29,5632.848765
1.863473,27,5634.500146
1.934247,27,5636.152279
1.982801,26,5637.749922
1.800279,27,5639.366364
1.73477,27,5640.993169
1.882727,28,5642.716208
1.703572,27,5644.352252
1.851778,27,5646.033009
2.042037,28,5647.797721
1.654124,29,5649.71584
1.629329,29,5651.619303
1.901325,29,5653.496718
1.864415,29,5655.300961
1.751261,32,5657.406502
1.46518,33,5660.097919
1.533417,24,5662.282939
1.074,25,5664.461136
1.580224,25,5666.62117
1.210173,29,5671.05696
1.231003,27,5674.203615
1.25007,33,5677.98924
1.58772,42,5682.598969
1.241059,30,5686.085713
1.447564,34,5689.939279
1.396427,32,5693.792235
1.713355,55,5697.614451
2.776632,80,5702.841569
2.610832,77,5707.577211
2.274991,73,5712.3846
1.041999,14,5713.654109
1.186586,13,5714.830629
2.17488,61,5718.888365
2.535319,76,5723.732881
2.444923,71,5728.235294
1.489731,19,5730.152391
2.257991,20,5731.784432
1.997598,19,5733.388055
2.075471,53,5736.916734
2.906087,43,5739.680203
1.966004,58,5743.459289
4.013743,111,5755.541162
5.20201,38,5758.115757
5.761418,32,5760.529585
6.010187,44,5767.025277
1.85425,28,5769.091808
2.205597,29,5771.161098
2.215707,29,5773.152358
8.015056,230,5817.147235
2.207396,25,5818.745109
2.634194,48,5822.027977
1.720564,24,5823.600086
5.105734,70,5829.081399
4.542414,53,5833.079542
2.117929,26,5834.773695
1.81569,14,5836.252975
3.942267,68,5840.446438
1.818511,14,5841.907634
2.50876,32,5844.721229
1.725225,16,5846.554873
1.856364,32,5848.618469
2.164392,28,5850.476051
3.9898,45,5853.415647
2.536104,20,5854.970789
3.658199,33,5857.526227
3.771485,36,5860.211238
5.05113,39,5863.585014
6.138415,87,5874.928693
1.187163,23,5876.455511
1.428293,20,5877.794736
1.112342,22,5879.187836
1.111087,23,5880.537241
1.068875,21,5881.791885
1.854469,20,5883.230825
1.183455,20,5884.591655
1.497289,20,5886.013881
1.575276,18,5887.258894
1.2327,18,5888.491999
1.696614,17,5889.784735
1.603784,20,5891.151975
1.356824,19,5892.402259
1.422133,18,5893.679231
1.927832,16,5894.914304
0.919648,16,5895.953774
1.70452,19,5897.366132
1.849278,22,5898.953724
1.820016,20,5900.402953
2.15,19,5901.909968
2.107979,17,5903.343815
2.389805,21,5905.171139
2.048207,31,5907.301485
1.481045,47,5910.117628
10.251505,128,5917.126446
8.334086,71,5921.109397
10.123802,54,5924.284651
12.210005,80,5931.624191
3.888514,34,5933.758257
3.520123,31,5935.877695
3.691346,31,5937.971749
4.110687,31,5939.98553
3.81153,31,5941.963898
3.764534,32,5944.123679
5.490771,33,5946.292461
9.885728,38,5948.919111
6.180868,34,5951.064167
5.87364,34,5953.162153
7.342174,36,5955.409658
17.199907,78,5960.135827
5.103646,32,5962.139104
4.257204,29,5963.900712
4.467292,30,5965.819121
3.51927,29,5967.63207
3.393121,29,5969.541152
3.683447,30,5971.495375
3.730832,29,5973.336556
3.885015,29,5975.160807
3.399275,29,5977.045881
2.9003,27,5978.757545
3.256013,28,5980.54276
3.532169,27,5982.191307
2.939371,27,5983.881876
3.861906,28,5985.600042
3.23049,27,5987.313173
2.881928,28,5989.078651
3.148271,29,5990.924022
3.518382,30,5992.857797
3.472481,29,5994.760463
3.557428,29,5996.669617
3.231029,28,5998.503166
4.221301,29,6000.275549
5.087358,30,6002.166373
3.515824,28,6003.94969
4.711449,31,6005.999632
6.978288,38,6008.774019
5.042155,21,6010.634493
9.568557,46,6014.784334
10.770995,47,6020.700809
8.942908,50,6025.468383
6.41057,35,6028.058545
4.829236,28,6030.212485
10.588803,54,6034.273035
8.020094,47,6037.427725
25.710891,110,6043.758643
5.653356,39,6046.155123
16.812464,120,6052.71908
